,Dept,Size,IsHoliday,MarkDown3,Month,A,B,C
663,52,70713,False,0.0,1,0,1,0
664,7,202307,False,0.0,1,1,0,0
665,34,125833,False,0.0,1,0,1,0
666,33,93188,False,0.0,1,0,1,0
667,38,205863,False,0.0,1,1,0,0
668,24,114533,False,0.0,1,0,1,0
669,95,140167,False,0.0,1,0,1,0
670,47,158114,False,0.0,1,1,0,0
671,90,196321,False,0.0,1,1,0,0
672,11,126512,False,0.0,1,0,1,0
673,48,158114,False,0.0,1,1,0,0
674,34,196321,False,0.0,1,1,0,0
675,13,42988,False,0.0,1,0,0,1
676,96,57197,False,0.0,1,0,1,0
677,82,118221,False,0.0,1,0,1,0
678,34,93188,False,0.0,1,0,1,0
679,74,42988,False,0.0,1,0,0,1
680,32,93188,False,0.0,1,0,1,0
681,27,196321,False,0.0,1,1,0,0
682,87,118221,False,0.0,1,0,1,0
683,8,205863,False,0.0,1,1,0,0
684,21,155083,False,0.0,1,1,0,0
685,45,114533,False,0.0,1,0,1,0
686,46,126512,False,0.0,1,0,1,0
687,5,202307,False,0.0,1,1,0,0
688,12,42988,False,0.0,1,0,0,1
689,60,123737,False,0.0,1,0,1,0
690,28,155083,False,0.0,1,1,0,0
691,11,206302,False,0.0,1,1,0,0
692,28,158114,False,0.0,1,1,0,0
693,4,205863,False,0.0,1,1,0,0
694,9,39910,False,0.0,1,0,0,1
695,98,39690,False,0.0,1,0,0,1
696,1,39690,False,0.0,1,0,0,1
697,85,140167,False,0.0,1,0,1,0
698,79,39910,False,0.0,1,0,0,1
699,35,123737,False,0.0,1,0,1,0
700,44,103681,False,0.0,1,0,1,0
701,58,123737,False,0.0,1,0,1,0
702,2,202307,False,0.0,1,1,0,0
703,30,219622,False,0.0,1,1,0,0
704,74,39910,False,0.0,1,1,0,0
705,24,37392,False,0.0,1,0,1,0
706,27,158114,False,0.0,1,1,0,0
707,20,155083,False,0.0,1,1,0,0
708,60,203750,False,0.0,1,1,0,0
709,59,39690,False,0.0,1,0,0,1
710,35,202307,False,0.0,1,1,0,0
711,29,158114,False,0.0,1,1,0,0
712,42,152513,False,0.0,1,1,0,0
713,97,93638,False,0.0,1,0,1,0
714,13,155078,False,0.0,1,1,0,0
715,25,114533,False,0.0,1,0,1,0
716,97,204184,False,0.0,1,1,0,0
717,50,219622,False,0.0,1,1,0,0
718,41,37392,False,0.0,1,0,1,0
719,24,112238,False,0.0,1,0,1,0
720,55,203750,False,0.0,1,1,0,0
721,11,42988,False,0.0,1,0,0,1
722,16,126512,False,0.0,1,0,1,0
723,30,126512,False,0.0,1,0,1,0
724,35,152513,False,0.0,1,1,0,0
725,94,119557,False,0.0,1,0,1,0
726,25,39910,False,0.0,1,1,0,0
727,47,126512,False,0.0,1,0,1,0
728,1,140167,False,0.0,1,0,1,0
729,81,39690,False,0.0,1,0,0,1
730,87,34875,False,0.0,1,0,1,0
731,21,114533,False,0.0,1,0,1,0
732,22,155078,False,0.0,1,1,0,0
733,97,140167,False,0.0,1,0,1,0
734,17,39910,False,0.0,1,0,0,1
735,29,93188,False,0.0,1,0,1,0
736,9,155083,False,0.0,1,1,0,0
737,49,196321,False,0.0,1,1,0,0
738,31,140167,False,0.0,1,0,1,0
739,30,93188,False,0.0,1,0,1,0
740,67,123737,False,0.0,1,0,1,0
741,52,34875,False,0.0,1,0,1,0
742,12,206302,False,0.0,1,1,0,0
743,17,152513,False,0.0,1,1,0,0
744,91,34875,False,0.0,1,0,1,0
745,56,203750,False,0.0,1,1,0,0
746,30,103681,False,0.0,1,0,1,0
747,9,112238,False,0.0,1,0,1,0
748,60,39690,False,0.0,1,0,0,1
749,41,152513,False,0.0,1,1,0,0
750,56,70713,False,0.0,1,0,1,0
751,4,140167,False,0.0,1,0,1,0
752,1,155078,False,0.0,1,1,0,0
753,5,202505,False,0.0,1,1,0,0
754,21,37392,False,0.0,1,0,1,0
755,90,151315,False,0.0,1,1,0,0
756,48,114533,False,0.0,1,0,1,0
757,83,205863,False,0.0,1,1,0,0
758,21,151315,False,0.0,1,1,0,0
759,26,125833,False,0.0,1,0,1,0
760,35,196321,False,0.0,1,1,0,0
761,90,158114,False,0.0,1,1,0,0
762,26,140167,False,0.0,1,0,1,0
763,1,205863,False,0.0,1,1,0,0
764,91,196321,False,0.0,1,1,0,0
765,98,93638,False,0.0,1,0,1,0
766,22,114533,False,0.0,1,0,1,0
767,35,93188,False,0.0,1,0,1,0
768,82,93188,False,0.0,1,0,1,0
769,97,57197,False,0.0,1,0,1,0
770,35,125833,False,0.0,1,0,1,0
771,45,126512,False,0.0,1,0,1,0
772,32,70713,False,0.0,1,0,1,0
773,36,37392,False,0.0,1,0,1,0
774,14,155078,False,0.0,1,1,0,0
775,30,140167,False,0.0,1,0,1,0
776,25,202307,False,0.0,1,1,0,0
777,31,93188,False,0.0,1,0,1,0
778,36,152513,False,0.0,1,1,0,0
779,10,112238,False,0.0,1,0,1,0
780,40,112238,False,0.0,1,0,1,0
781,95,158114,False,0.0,1,1,0,0
782,55,158114,False,0.0,1,1,0,0
783,82,140167,False,0.0,1,0,1,0
784,9,42988,False,0.0,1,0,0,1
785,90,140167,False,0.0,1,0,1,0
786,34,103681,False,0.0,1,0,1,0
787,65,158114,False,0.0,1,1,0,0
788,95,34875,False,0.0,1,0,1,0
789,92,93638,False,0.0,1,0,1,0
790,3,39910,False,0.0,1,0,0,1
791,14,219622,False,0.0,1,1,0,0
792,42,140167,False,0.0,1,0,1,0
793,44,203750,False,0.0,1,1,0,0
794,59,125833,False,0.0,1,0,1,0
795,95,152513,False,0.0,1,1,0,0
796,23,158114,False,0.0,1,1,0,0
797,29,114533,False,0.0,1,0,1,0
798,97,203750,False,0.0,1,1,0,0
799,90,204184,False,0.0,1,1,0,0
800,72,202307,False,0.0,1,1,0,0
801,21,155078,False,0.0,1,1,0,0
802,95,123737,False,0.0,1,0,1,0
803,25,70713,False,0.0,1,0,1,0
804,40,202307,False,0.0,1,1,0,0
805,60,151315,False,0.0,1,1,0,0
806,21,205863,False,0.0,1,1,0,0
807,44,151315,False,0.0,1,1,0,0
808,27,118221,False,0.0,1,0,1,0
809,91,93188,False,0.0,1,0,1,0
810,79,34875,False,0.0,1,0,1,0
811,31,203750,False,0.0,1,1,0,0
812,45,219622,False,0.0,1,1,0,0
813,46,39690,False,0.0,1,0,0,1
814,52,123737,False,0.0,1,0,1,0
815,6,151315,False,0.0,1,1,0,0
816,31,158114,False,0.0,1,1,0,0
817,4,202307,False,0.0,1,1,0,0
818,67,39910,False,0.0,1,0,0,1
819,7,42988,False,0.0,1,0,0,1
820,16,205863,False,0.0,1,1,0,0
821,6,112238,False,0.0,1,0,1,0
822,24,219622,False,0.0,1,1,0,0
823,20,140167,False,0.0,1,0,1,0
824,3,206302,False,0.0,1,1,0,0
825,56,152513,False,0.0,1,1,0,0
826,25,196321,False,0.0,1,1,0,0
827,25,42988,False,0.0,1,0,0,1
828,13,118221,False,0.0,1,0,1,0
829,18,37392,False,0.0,1,0,1,0
830,90,152513,False,0.0,1,1,0,0
831,7,140167,False,0.0,1,0,1,0
832,42,151315,False,0.0,1,1,0,0
833,2,41062,False,0.0,1,0,0,1
834,10,126512,False,0.0,1,0,1,0
835,55,114533,False,0.0,1,0,1,0
836,25,118221,False,0.0,1,0,1,0
837,35,37392,False,0.0,1,0,1,0
838,21,39910,False,0.0,1,0,0,1
839,31,152513,False,0.0,1,1,0,0
840,54,70713,False,0.0,1,0,1,0
841,87,205863,False,0.0,1,1,0,0
842,54,205863,False,0.0,1,1,0,0
843,51,196321,False,0.0,1,1,0,0
844,42,93188,False,0.0,1,0,1,0
845,94,203742,False,0.0,1,1,0,0
846,96,205863,False,0.0,1,1,0,0
847,40,125833,False,0.0,1,0,1,0
848,32,196321,False,0.0,1,1,0,0
849,21,41062,False,0.0,1,0,0,1
850,50,126512,False,0.0,1,0,1,0
851,56,204184,False,0.0,1,1,0,0
852,20,93188,False,0.0,1,0,1,0
853,49,219622,False,0.0,1,1,0,0
854,27,155083,False,0.0,1,1,0,0
855,52,42988,False,0.0,1,0,0,1
856,42,41062,False,0.0,1,0,0,1
857,60,158114,False,0.0,1,1,0,0
858,32,118221,False,0.0,1,0,1,0
859,36,219622,False,0.0,1,1,0,0
860,36,112238,False,0.0,1,0,1,0
861,55,39910,False,0.0,1,1,0,0
862,21,140167,False,0.0,1,0,1,0
863,41,112238,False,0.0,1,0,1,0
864,32,123737,False,0.0,1,0,1,0
865,21,152513,False,0.0,1,1,0,0
866,24,125833,False,0.0,1,0,1,0
867,98,140167,False,0.0,1,0,1,0
868,55,152513,False,0.0,1,1,0,0
869,81,123737,False,0.0,1,0,1,0
870,74,203750,False,0.0,1,1,0,0
871,42,126512,False,0.0,1,0,1,0
872,29,112238,False,0.0,1,0,1,0
873,97,39910,False,0.0,1,1,0,0
874,32,151315,False,0.0,1,1,0,0
875,18,93188,False,0.0,1,0,1,0
876,98,119557,False,0.0,1,0,1,0
877,10,118221,False,0.0,1,0,1,0
878,20,70713,False,0.0,1,0,1,0
879,41,196321,False,0.0,1,1,0,0
880,18,112238,False,0.0,1,0,1,0
881,67,93188,False,0.0,1,0,1,0
882,31,41062,False,0.0,1,0,0,1
883,5,57197,False,0.0,1,0,1,0
884,67,151315,False,0.0,1,1,0,0
885,29,70713,False,0.0,1,0,1,0
886,9,155078,False,0.0,1,1,0,0
887,92,93188,False,0.0,1,0,1,0
888,67,158114,False,0.0,1,1,0,0
889,30,152513,False,0.0,1,1,0,0
890,10,219622,False,0.0,1,1,0,0
891,20,39910,False,0.0,1,1,0,0
892,41,114533,False,0.0,1,0,1,0
893,28,202307,False,0.0,1,1,0,0
894,92,196321,False,0.0,1,1,0,0
895,9,205863,False,0.0,1,1,0,0
896,42,37392,False,0.0,1,0,1,0
897,3,93188,False,0.0,1,0,1,0
898,46,140167,False,0.0,1,0,1,0
899,1,57197,False,0.0,1,0,1,0
900,28,42988,False,0.0,1,0,0,1
901,85,203750,False,0.0,1,1,0,0
902,93,140167,False,0.0,1,0,1,0
903,26,39910,False,0.0,1,1,0,0
904,40,205863,False,0.0,1,1,0,0
905,17,93188,False,0.0,1,0,1,0
906,28,125833,False,0.0,1,0,1,0
907,31,123737,False,0.0,1,0,1,0
908,37,219622,False,0.0,1,1,0,0
909,4,206302,False,0.0,1,1,0,0
910,42,203750,False,0.0,1,1,0,0
911,87,204184,False,0.0,1,1,0,0
912,6,219622,False,0.0,1,1,0,0
913,46,93188,False,0.0,1,0,1,0
914,23,219622,False,0.0,1,1,0,0
915,38,158114,False,0.0,1,1,0,0
916,56,114533,False,0.0,1,0,1,0
917,19,140167,False,0.0,1,0,1,0
918,44,140167,False,0.0,1,0,1,0
919,56,184109,False,0.0,1,1,0,0
920,80,39910,False,0.0,1,1,0,0
921,36,126512,False,0.0,1,0,1,0
922,30,114533,False,0.0,1,0,1,0
923,11,114533,False,0.0,1,0,1,0
924,98,203750,False,0.0,1,1,0,0
925,82,123737,False,0.0,1,0,1,0
926,90,205863,False,0.0,1,1,0,0
927,11,152513,False,0.0,1,1,0,0
928,54,204184,False,0.0,1,1,0,0
929,95,202307,False,0.0,1,1,0,0
930,87,203750,False,0.0,1,1,0,0
931,55,219622,False,0.0,1,1,0,0
932,97,39910,False,0.0,1,0,0,1
933,92,158114,False,0.0,1,1,0,0
934,25,126512,False,0.0,1,0,1,0
935,72,184109,False,0.0,1,1,0,0
936,41,125833,False,0.0,1,0,1,0
937,49,103681,False,0.0,1,0,1,0
938,29,34875,False,0.0,1,0,1,0
939,79,140167,False,0.0,1,0,1,0
940,18,206302,False,0.0,1,1,0,0
941,40,103681,False,0.0,1,0,1,0
942,40,70713,False,0.0,1,0,1,0
943,59,152513,False,0.0,1,1,0,0
944,41,123737,False,0.0,1,0,1,0
945,10,114533,False,0.0,1,0,1,0
946,16,118221,False,0.0,1,0,1,0
947,12,112238,False,0.0,1,0,1,0
948,19,93188,False,0.0,1,0,1,0
949,5,155078,False,0.0,1,1,0,0
950,72,39690,False,0.0,1,0,0,1
951,93,203742,False,0.0,1,1,0,0
952,27,203750,False,0.0,1,1,0,0
953,81,118221,False,0.0,1,0,1,0
954,45,93188,False,0.0,1,0,1,0
955,22,158114,False,0.0,1,1,0,0
956,16,155083,False,0.0,1,1,0,0
957,23,203750,False,0.0,1,1,0,0
958,12,114533,False,0.0,1,0,1,0
959,3,205863,False,0.0,1,1,0,0
960,28,112238,False,0.0,1,0,1,0
961,94,118221,False,0.0,1,0,1,0
962,8,42988,False,0.0,1,0,0,1
963,79,123737,False,0.0,1,0,1,0
964,40,39910,False,0.0,1,1,0,0
965,1,93188,False,0.0,1,0,1,0
966,38,140167,False,0.0,1,0,1,0
967,60,42988,False,0.0,1,0,0,1
968,24,158114,False,0.0,1,1,0,0
969,38,125833,False,0.0,1,0,1,0
970,17,155083,False,0.0,1,1,0,0
971,31,118221,False,0.0,1,0,1,0
972,41,158114,False,0.0,1,1,0,0
973,33,152513,False,0.0,1,1,0,0
974,16,114533,False,0.0,1,0,1,0
975,94,205863,False,0.0,1,1,0,0
976,67,39690,False,0.0,1,0,0,1
977,81,140167,False,0.0,1,0,1,0
978,51,152513,False,0.0,1,1,0,0
979,11,112238,False,0.0,1,0,1,0
980,10,151315,False,0.0,1,1,0,0
981,36,140167,False,0.0,1,0,1,0
982,30,155083,False,0.0,1,1,0,0
983,52,152513,False,0.0,1,1,0,0
984,49,203750,False,0.0,1,1,0,0
985,93,39690,False,0.0,1,0,0,1
986,11,118221,False,0.0,1,0,1,0
987,36,70713,False,0.0,1,0,1,0
988,3,155078,False,0.0,1,1,0,0
989,35,219622,False,0.0,1,1,0,0
990,40,123737,False,0.0,1,0,1,0
991,23,93188,False,0.0,1,0,1,0
992,16,206302,False,0.0,1,1,0,0
993,91,202307,False,0.0,1,1,0,0
994,98,70713,False,0.0,1,0,1,0
995,87,202307,False,0.0,1,1,0,0
996,6,140167,False,0.0,1,0,1,0
997,33,196321,False,0.0,1,1,0,0
998,40,93188,False,0.0,1,0,1,0
999,17,126512,False,0.0,1,0,1,0
1000,33,123737,False,0.0,1,0,1,0
1001,80,42988,False,0.0,1,0,0,1
1002,95,203742,False,0.0,1,1,0,0
1003,27,126512,False,0.0,1,0,1,0
1004,71,203750,False,0.0,1,1,0,0
1005,11,155078,False,0.0,1,1,0,0
1006,12,34875,False,0.0,1,0,1,0
1007,38,196321,False,0.0,1,1,0,0
1008,23,140167,False,0.0,1,0,1,0
1009,5,151315,False,0.0,1,1,0,0
1010,79,42988,False,0.0,1,0,0,1
1011,4,39690,False,0.0,1,0,0,1
1012,28,203750,False,0.0,1,1,0,0
1013,35,140167,False,0.0,1,0,1,0
1014,25,93188,False,0.0,1,0,1,0
1015,1,206302,False,0.0,1,1,0,0
1016,25,41062,False,0.0,1,0,0,1
1017,52,219622,False,0.0,1,1,0,0
1018,44,126512,False,0.0,1,0,1,0
1019,38,93188,False,0.0,1,0,1,0
1020,24,155078,False,0.0,1,1,0,0
1021,5,205863,False,0.0,1,1,0,0
1022,20,112238,False,0.0,1,0,1,0
1023,35,103681,False,0.0,1,0,1,0
1024,92,204184,False,0.0,1,1,0,0
1025,49,126512,False,0.0,1,0,1,0
1026,1,42988,False,0.0,1,0,0,1
1027,8,219622,False,0.0,1,1,0,0
1028,49,184109,False,0.0,1,1,0,0
1029,24,93188,False,0.0,1,0,1,0
1030,82,34875,False,0.0,1,0,1,0
1031,33,37392,False,0.0,1,0,1,0
1032,25,158114,False,0.0,1,1,0,0
1033,55,123737,False,0.0,1,0,1,0
1034,82,119557,False,0.0,1,0,1,0
1035,46,103681,False,0.0,1,0,1,0
1036,26,112238,False,0.0,1,0,1,0
1037,18,42988,False,0.0,1,0,0,1
1038,97,39690,False,0.0,1,0,0,1
1039,95,205863,False,0.0,1,1,0,0
1040,82,57197,False,0.0,1,0,1,0
1041,71,204184,False,0.0,1,1,0,0
1042,34,126512,False,0.0,1,0,1,0
1043,90,203750,False,0.0,1,1,0,0
1044,27,219622,False,0.0,1,1,0,0
1045,52,114533,False,0.0,1,0,1,0
1046,30,158114,False,0.0,1,1,0,0
1047,28,196321,False,0.0,1,1,0,0
1048,3,57197,False,0.0,1,0,1,0
1049,72,93188,False,0.0,1,0,1,0
1050,71,93188,False,0.0,1,0,1,0
1051,54,114533,False,0.0,1,0,1,0
1052,17,155078,False,0.0,1,1,0,0
1053,81,34875,False,0.0,1,0,1,0
1054,85,118221,False,0.0,1,0,1,0
1055,59,158114,False,0.0,1,1,0,0
1056,60,39910,False,0.0,1,0,0,1
1057,7,202505,False,0.0,1,1,0,0
1058,54,125833,False,0.0,1,0,1,0
1059,38,70713,False,0.0,1,0,1,0
1060,22,140167,False,0.0,1,0,1,0
1061,54,152513,False,0.0,1,1,0,0
1062,2,206302,False,0.0,1,1,0,0
1063,52,205863,False,0.0,1,1,0,0
1064,80,123737,False,0.0,1,0,1,0
1065,23,155083,False,0.0,1,1,0,0
1066,2,93188,False,0.0,1,0,1,0
1067,52,184109,False,0.0,1,1,0,0
1068,54,219622,False,0.0,1,1,0,0
1069,32,41062,False,0.0,1,0,0,1
1070,40,196321,False,0.0,1,1,0,0
1071,35,126512,False,0.0,1,0,1,0
1072,90,93188,False,0.0,1,0,1,0
1073,97,119557,False,0.0,1,0,1,0
1074,10,155078,False,0.0,1,1,0,0
1075,95,196321,False,0.0,1,1,0,0
1076,72,203750,False,0.0,1,1,0,0
1077,94,202307,False,0.0,1,1,0,0
1078,21,70713,False,0.0,1,0,1,0
1079,32,125833,False,0.0,1,0,1,0
1080,21,93188,False,0.0,1,0,1,0
1081,26,126512,False,0.0,1,0,1,0
1082,25,219622,False,0.0,1,1,0,0
1083,83,151315,False,0.0,1,1,0,0
1084,8,39910,False,0.0,1,0,0,1
1085,17,206302,False,0.0,1,1,0,0
1086,40,158114,False,0.0,1,1,0,0
1087,42,114533,False,0.0,1,0,1,0
1088,41,140167,False,0.0,1,0,1,0
1089,46,112238,False,0.0,1,0,1,0
1090,85,158114,False,0.0,1,1,0,0
1091,41,93188,False,0.0,1,0,1,0
1092,21,39910,False,0.0,1,1,0,0
1093,12,39910,False,0.0,1,0,0,1
1094,32,37392,False,0.0,1,0,1,0
1095,71,184109,False,0.0,1,1,0,0
1096,59,34875,False,0.0,1,0,1,0
1097,12,152513,False,0.0,1,1,0,0
1098,3,204184,False,0.0,1,1,0,0
1099,22,37392,False,0.0,1,0,1,0
1100,92,119557,False,0.0,1,0,1,0
1101,2,42988,False,0.0,1,0,0,1
1102,28,114533,False,0.0,1,0,1,0
1103,26,219622,False,0.0,1,1,0,0
1104,94,34875,False,0.0,1,0,1,0
1105,91,204184,False,0.0,1,1,0,0
1106,10,39910,False,0.0,1,0,0,1
1107,56,158114,False,0.0,1,1,0,0
1108,7,34875,False,0.0,1,0,1,0
1109,98,39910,False,0.0,1,1,0,0
1110,27,112238,False,0.0,1,0,1,0
1111,32,152513,False,0.0,1,1,0,0
1112,82,39690,False,0.0,1,0,0,1
1113,58,70713,False,0.0,1,0,1,0
1114,93,93638,False,0.0,1,0,1,0
1115,28,39910,False,0.0,1,0,0,1
1116,13,114533,False,0.0,1,0,1,0
1117,96,203750,False,0.0,1,1,0,0
1118,93,118221,False,0.0,1,0,1,0
1119,3,202505,False,0.0,1,1,0,0
1120,21,42988,False,0.0,1,0,0,1
1121,30,70713,False,0.0,1,0,1,0
1122,58,158114,False,0.0,1,1,0,0
1123,18,205863,False,0.0,1,1,0,0
1124,87,93188,False,0.0,1,0,1,0
1125,74,39910,False,0.0,1,0,0,1
1126,40,140167,False,0.0,1,0,1,0
1127,38,37392,False,0.0,1,0,1,0
1128,85,205863,False,0.0,1,1,0,0
1129,46,219622,False,0.0,1,1,0,0
1130,22,93188,False,0.0,1,0,1,0
1131,7,112238,False,0.0,1,0,1,0
1132,20,152513,False,0.0,1,1,0,0
1133,91,152513,False,0.0,1,1,0,0
1134,14,114533,False,0.0,1,0,1,0
1135,46,203750,False,0.0,1,1,0,0
1136,19,112238,False,0.0,1,0,1,0
1137,17,219622,False,0.0,1,1,0,0
1138,83,112238,False,0.0,1,0,1,0
1139,12,204184,False,0.0,1,1,0,0
1140,24,119557,False,0.0,1,0,1,0
1141,80,151315,False,0.0,1,1,0,0
1142,16,203750,False,0.0,1,1,0,0
1143,55,202505,False,0.0,1,1,0,0
1144,22,204184,False,0.0,1,1,0,0
1145,11,196321,False,0.0,1,1,0,0
1146,3,203819,False,0.0,1,1,0,0
1147,51,57197,False,0.0,1,0,1,0
1148,74,203819,False,0.0,1,1,0,0
1149,42,39690,False,0.0,1,0,0,1
1150,20,118221,False,0.0,1,0,1,0
1151,35,120653,False,0.0,1,0,1,0
1152,31,203742,False,0.0,1,1,0,0
1153,55,128107,False,0.0,1,0,1,0
1154,79,200898,False,0.0,1,1,0,0
1155,83,39910,False,0.0,1,0,0,1
1156,22,93638,False,0.0,1,0,1,0
1157,6,103681,False,0.0,1,0,1,0
1158,90,126512,False,0.0,1,0,1,0
1159,9,203819,False,0.0,1,1,0,0
1160,45,205863,False,0.0,1,1,0,0
1161,41,203819,False,0.0,1,1,0,0
1162,5,118221,False,0.0,1,0,1,0
1163,44,207499,False,0.0,1,1,0,0
1164,18,128107,False,0.0,1,0,1,0
1165,96,219622,False,0.0,1,1,0,0
1166,55,203007,False,0.0,1,1,0,0
1167,60,37392,False,0.0,1,0,1,0
1168,95,42988,False,0.0,1,0,0,1
1169,44,155083,False,0.0,1,1,0,0
1170,33,184109,False,0.0,1,1,0,0
1171,81,206302,False,0.0,1,1,0,0
1172,82,207499,False,0.0,1,1,0,0
1173,25,203007,False,0.0,1,1,0,0
1174,23,34875,False,0.0,1,0,1,0
1175,6,39910,False,0.0,1,0,0,1
1176,20,200898,False,0.0,1,1,0,0
1177,2,34875,False,0.0,1,0,1,0
1178,33,205863,False,0.0,1,1,0,0
1179,48,93638,False,0.0,1,0,1,0
1180,54,203007,False,0.0,1,1,0,0
1181,28,203819,False,0.0,1,1,0,0
1182,7,123737,False,0.0,1,0,1,0
1183,21,118221,False,0.0,1,0,1,0
1184,54,128107,False,0.0,1,0,1,0
1185,20,151315,False,0.0,1,1,0,0
1186,1,34875,False,0.0,1,0,1,0
1187,36,120653,False,0.0,1,0,1,0
1188,37,155078,False,0.0,1,1,0,0
1189,30,203742,False,0.0,1,1,0,0
1190,92,203819,False,0.0,1,1,0,0
1191,60,103681,False,0.0,1,0,1,0
1192,31,39910,False,0.0,1,0,0,1
1193,96,184109,False,0.0,1,1,0,0
1194,21,39690,False,0.0,1,0,0,1
1195,94,39690,False,0.0,1,1,0,0
1196,82,39910,False,0.0,1,1,0,0
1197,38,202505,False,0.0,1,1,0,0
1198,10,125833,False,0.0,1,0,1,0
1199,2,203819,False,0.0,1,1,0,0
1200,40,203819,False,0.0,1,1,0,0
1201,19,202307,False,0.0,1,1,0,0
1202,14,205863,False,0.0,1,1,0,0
1203,2,39910,False,0.0,1,1,0,0
1204,13,103681,False,0.0,1,0,1,0
1205,38,206302,False,0.0,1,1,0,0
1206,8,203819,False,0.0,1,1,0,0
1207,4,70713,False,0.0,1,0,1,0
1208,23,203007,False,0.0,1,1,0,0
1209,97,155083,False,0.0,1,1,0,0
1210,96,39690,False,0.0,1,0,0,1
1211,83,207499,False,0.0,1,1,0,0
1212,67,155083,False,0.0,1,1,0,0
1213,36,204184,False,0.0,1,1,0,0
1214,7,203819,False,0.0,1,1,0,0
1215,72,118221,False,0.0,1,0,1,0
1216,91,203819,False,0.0,1,1,0,0
1217,5,126512,False,0.0,1,0,1,0
1218,4,37392,False,0.0,1,0,1,0
1219,87,126512,False,0.0,1,0,1,0
1220,33,203742,False,0.0,1,1,0,0
1221,95,219622,False,0.0,1,1,0,0
1222,42,119557,False,0.0,1,0,1,0
1223,34,184109,False,0.0,1,1,0,0
1224,26,103681,False,0.0,1,0,1,0
1225,59,128107,False,0.0,1,0,1,0
1226,35,204184,False,0.0,1,1,0,0
1227,79,41062,False,0.0,1,0,0,1
1228,11,119557,False,0.0,1,0,1,0
1229,82,103681,False,0.0,1,0,1,0
1230,96,39690,False,0.0,1,1,0,0
1231,26,37392,False,0.0,1,0,1,0
1232,17,202307,False,0.0,1,1,0,0
1233,20,103681,False,0.0,1,0,1,0
1234,20,34875,False,0.0,1,0,1,0
1235,11,125833,False,0.0,1,0,1,0
1236,58,155078,False,0.0,1,1,0,0
1237,9,123737,False,0.0,1,0,1,0
1238,82,37392,False,0.0,1,0,1,0
1239,6,203819,False,0.0,1,1,0,0
1240,11,39690,False,0.0,1,0,0,1
1241,12,39690,False,0.0,1,0,0,1
1242,58,128107,False,0.0,1,0,1,0
1243,24,203007,False,0.0,1,1,0,0
1244,8,123737,False,0.0,1,0,1,0
1245,72,196321,False,0.0,1,1,0,0
1246,51,93638,False,0.0,1,0,1,0
1247,95,39690,False,0.0,1,1,0,0
1248,9,93638,False,0.0,1,0,1,0
1249,34,120653,False,0.0,1,0,1,0
1250,52,93638,False,0.0,1,0,1,0
1251,13,202307,False,0.0,1,1,0,0
1252,95,70713,False,0.0,1,0,1,0
1253,34,57197,False,0.0,1,0,1,0
1254,37,206302,False,0.0,1,1,0,0
1255,82,39690,False,0.0,1,0,0,1
1256,85,202505,False,0.0,1,1,0,0
1257,98,112238,False,0.0,1,0,1,0
1258,56,128107,False,0.0,1,0,1,0
1259,11,207499,False,0.0,1,1,0,0
1260,11,39910,False,0.0,1,1,0,0
1261,72,151315,False,0.0,1,1,0,0
1262,80,155078,False,0.0,1,1,0,0
1263,4,203819,False,0.0,1,1,0,0
1264,32,203742,False,0.0,1,1,0,0
1265,92,203819,False,0.0,1,1,0,0
1266,82,203819,False,0.0,1,1,0,0
1267,33,120653,False,0.0,1,0,1,0
1268,52,57197,False,0.0,1,0,1,0
1269,17,39910,False,0.0,1,0,0,1
1270,59,119557,False,0.0,1,0,1,0
1271,21,200898,False,0.0,1,1,0,0
1272,23,202505,False,0.0,1,1,0,0
1273,95,155078,False,0.0,1,1,0,0
1274,93,184109,False,0.0,1,1,0,0
1275,34,203742,False,0.0,1,1,0,0
1276,58,119557,False,0.0,1,0,1,0
1277,46,93638,False,0.0,1,0,1,0
1278,41,206302,False,0.0,1,1,0,0
1279,81,39690,False,0.0,1,0,0,1
1280,44,119557,False,0.0,1,0,1,0
1281,92,205863,False,0.0,1,1,0,0
1282,54,37392,False,0.0,1,0,1,0
1283,2,70713,False,0.0,1,0,1,0
1284,5,123737,False,0.0,1,0,1,0
1285,97,112238,False,0.0,1,0,1,0
1286,21,128107,False,0.0,1,0,1,0
1287,52,203007,False,0.0,1,1,0,0
1288,27,203007,False,0.0,1,1,0,0
1289,24,93638,False,0.0,1,0,1,0
1290,97,120653,False,0.0,1,0,1,0
1291,80,207499,False,0.0,1,1,0,0
1292,13,204184,False,0.0,1,1,0,0
1293,25,39690,False,0.0,1,1,0,0
1294,92,126512,False,0.0,1,0,1,0
1295,19,200898,False,0.0,1,1,0,0
1296,27,203742,False,0.0,1,1,0,0
1297,13,119557,False,0.0,1,0,1,0
1298,1,39690,False,0.0,1,1,0,0
1299,41,120653,False,0.0,1,0,1,0
1300,9,203750,False,0.0,1,1,0,0
1301,12,203819,False,0.0,1,1,0,0
1302,72,39910,False,0.0,1,0,0,1
1303,1,202307,False,0.0,1,1,0,0
1304,38,155078,False,0.0,1,1,0,0
1305,80,205863,False,0.0,1,1,0,0
1306,38,151315,False,0.0,1,1,0,0
1307,92,39690,False,0.0,1,1,0,0
1308,87,155083,False,0.0,1,1,0,0
1309,33,203819,False,0.0,1,1,0,0
1310,26,205863,False,0.0,1,1,0,0
1311,44,93638,False,0.0,1,0,1,0
1312,46,57197,False,0.0,1,0,1,0
